name,t_ms,in_size_bytes,out_size_bytes,nlines
third_party/WebKit/Source/WebCore/rendering/svg/RenderSVGInlineText.cpp,4745,4377105,27732,136622
third_party/WebKit/Source/WebCore/rendering/svg/RenderSVGViewportContainer.cpp,3714,3961989,21152,121271
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextLayoutEngineSpacing.cpp,2133,3236597,2648,102323
third_party/WebKit/Source/WebCore/rendering/svg/RenderSVGText.cpp,4044,3925172,37160,120838
third_party/WebKit/Source/WebCore/svg/SVGAnimatedNumberList.cpp,1773,3132278,3900,99278
third_party/WebKit/Source/WebCore/rendering/svg/RenderSVGRoot.cpp,4955,4414818,35944,137828
third_party/WebKit/Source/WebCore/dom/BeforeUnloadEvent.cpp,1094,2845591,3340,90107
third_party/WebKit/Source/WebCore/svg/SVGAltGlyphDefElement.cpp,1716,3098133,17096,97843
third_party/WebKit/Source/WebCore/dom/ClientRect.cpp,273,2195365,904,67731
third_party/WebKit/Source/WebCore/dom/ClientRectList.cpp,347,2205885,2192,68186
third_party/WebKit/Source/WebCore/dom/BeforeTextInsertedEvent.cpp,1140,2845771,3392,90104
third_party/WebKit/Source/WebCore/rendering/svg/SVGImageBufferTools.cpp,3121,3794943,5728,119677
third_party/WebKit/Source/WebCore/rendering/svg/SVGInlineFlowBox.cpp,3167,3712278,8424,114884
third_party/WebKit/Source/WebCore/dom/ActiveDOMObject.cpp,2124,3395016,2336,106813
third_party/WebKit/Source/WebCore/dom/Attr.cpp,1643,2992178,13472,94164
third_party/WebKit/Source/WebCore/rendering/svg/SVGInlineTextBox.cpp,4478,4293186,21840,134858
third_party/WebKit/Source/WebCore/rendering/svg/SVGRenderTreeAsText.cpp,5439,4318303,39768,130702
third_party/WebKit/Source/WebCore/dom/CDATASection.cpp,1346,2888402,10308,91211
third_party/WebKit/Source/WebCore/dom/CompositionEvent.cpp,1237,2880276,4652,90744
third_party/WebKit/Source/WebCore/dom/ContextDestructionObserver.cpp,646,2568232,1520,79906
third_party/WebKit/Source/WebCore/rendering/svg/SVGResourcesCache.cpp,3232,3624512,7304,112517
third_party/WebKit/Source/WebCore/dom/Attribute.cpp,1640,2974670,4280,93479
third_party/WebKit/Source/WebCore/dom/DOMCoreException.cpp,400,2328235,3552,72109
third_party/WebKit/Source/WebCore/dom/ChildNodeList.cpp,1413,2976253,2564,93556
third_party/WebKit/Source/WebCore/dom/CheckedRadioButtons.cpp,1964,3005229,10280,94521
third_party/WebKit/Source/WebCore/dom/ClassNodeList.cpp,1459,2978173,2448,93581
third_party/WebKit/Source/WebCore/dom/DOMStringList.cpp,538,2322872,4248,71940
third_party/WebKit/Source/WebCore/dom/DeviceMotionData.cpp,235,2121525,2152,65051
third_party/WebKit/Source/WebCore/dom/ClipboardEvent.cpp,1162,2846132,3564,90117
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextLayoutAttributesBuilder.cpp,3630,3850492,10652,118568
third_party/WebKit/Source/WebCore/dom/DOMStringMap.cpp,387,2306377,748,71368
third_party/WebKit/Source/WebCore/dom/ChildListMutationScope.cpp,2010,2984892,11688,93785
third_party/WebKit/Source/WebCore/dom/DeviceOrientation.cpp,189,2111859,1740,64816
third_party/WebKit/Source/WebCore/dom/CustomEvent.cpp,1133,2851987,4736,90388
third_party/WebKit/Source/WebCore/dom/Comment.cpp,1338,2886672,9612,91149
third_party/WebKit/Source/WebCore/dom/DataTransferItem.cpp,1078,2840014,448,89920
third_party/WebKit/Source/WebCore/dom/CharacterData.cpp,3523,3866825,14660,120219
third_party/WebKit/Source/WebCore/rendering/svg/SVGResources.cpp,4454,3967962,23060,122806
third_party/WebKit/Source/WebCore/dom/DecodedDataDocumentParser.cpp,735,2583440,3680,80329
third_party/WebKit/Source/WebCore/dom/Clipboard.cpp,1901,3136429,7176,99619
third_party/WebKit/Source/WebCore/dom/DeviceMotionController.cpp,2271,2904883,18080,91542
third_party/WebKit/Source/WebCore/dom/DocumentParser.cpp,203,2105454,1836,64640
third_party/WebKit/Source/WebCore/dom/DocumentMarker.cpp,552,2327934,5196,72118
third_party/WebKit/Source/WebCore/dom/DeviceOrientationEvent.cpp,1149,2847711,3960,90165
third_party/WebKit/Source/WebCore/rendering/svg/SVGRenderSupport.cpp,5008,4420999,10684,137403
third_party/WebKit/Source/WebCore/dom/DeviceMotionEvent.cpp,1206,2849566,4068,90209
third_party/WebKit/Source/WebCore/dom/DocumentFragment.cpp,2045,3397650,10076,108240
third_party/WebKit/Source/WebCore/dom/DatasetDOMStringMap.cpp,1681,2988590,5960,93993
third_party/WebKit/Source/WebCore/dom/GenericEventQueue.cpp,1230,2846923,4368,90188
third_party/WebKit/Source/WebCore/dom/DocumentOrderedMap.cpp,1777,2982173,8288,93732
third_party/WebKit/Source/WebCore/dom/DocumentEventQueue.cpp,1994,2999588,13156,94259
third_party/WebKit/Source/WebCore/dom/DocumentType.cpp,1383,2919187,9408,92128
third_party/WebKit/Source/WebCore/dom/MutationObserverRegistration.cpp,1752,2888662,8784,91193
third_party/WebKit/Source/WebCore/dom/ErrorEvent.cpp,1107,2846636,4176,90145
third_party/WebKit/Source/WebCore/dom/EditingText.cpp,1301,2887872,9324,91190
third_party/WebKit/Source/WebCore/dom/DeviceOrientationController.cpp,2213,2903451,17996,91505
third_party/WebKit/Source/WebCore/dom/ElementAttributeData.cpp,1767,2981778,10528,93698
third_party/WebKit/Source/WebCore/dom/DOMImplementation.cpp,3299,3556306,27980,112657
third_party/WebKit/Source/WebCore/dom/DynamicNodeList.cpp,1469,2976851,3560,93548
third_party/WebKit/Source/WebCore/dom/ExceptionCodePlaceholder.cpp,94,2033295,152,62320
third_party/WebKit/Source/WebCore/dom/EventDispatchMediator.cpp,1209,2849478,5964,90208
third_party/WebKit/Source/WebCore/dom/EventException.cpp,443,2326196,980,72073
third_party/WebKit/Source/WebCore/dom/Event.cpp,1220,2850221,5164,90315
third_party/WebKit/Source/WebCore/dom/MouseEvent.cpp,2006,3214129,11408,101510
third_party/WebKit/Source/WebCore/dom/EntityReference.cpp,1280,2884869,8932,91089
third_party/WebKit/Source/WebCore/dom/MessagePortChannel.cpp,658,2467291,932,77505
third_party/WebKit/Source/WebCore/dom/MicroDataItemList.cpp,116,2032087,152,62286
third_party/WebKit/Source/WebCore/dom/IconURL.cpp,637,2537030,936,78954
third_party/WebKit/Source/WebCore/dom/ExceptionBase.cpp,841,2324653,7752,72030
third_party/WebKit/Source/WebCore/dom/EventNames.cpp,856,2433940,16120,74615
third_party/WebKit/Source/WebCore/dom/MessageChannel.cpp,709,2526742,1156,79114
third_party/WebKit/Source/WebCore/dom/EventContext.cpp,1482,2996622,832,94156
third_party/WebKit/Source/WebCore/dom/ContainerNode.cpp,4619,4062913,31464,126079
third_party/WebKit/Source/WebCore/dom/EventListenerMap.cpp,1799,2855834,12956,90497
third_party/WebKit/Source/WebCore/dom/NodeFilterCondition.cpp,252,2182524,360,68281
third_party/WebKit/Source/WebCore/dom/NamedNodeMap.cpp,1524,2978287,4532,93650
third_party/WebKit/Source/WebCore/dom/MessageEvent.cpp,1518,2902605,11804,91496
third_party/WebKit/Source/WebCore/dom/MutationRecord.cpp,1100,2763232,8568,87488
third_party/WebKit/Source/WebCore/dom/MutationEvent.cpp,1144,2847877,4308,90157
third_party/WebKit/Source/WebCore/dom/NameNodeList.cpp,1427,2974823,2620,93492
third_party/WebKit/Source/WebCore/dom/DocumentMarkerController.cpp,3908,3575735,24564,111405
third_party/WebKit/Source/WebCore/dom/MutationObserverInterestGroup.cpp,1352,2891039,2600,91227
third_party/WebKit/Source/WebCore/dom/KeyboardEvent.cpp,2191,3299232,8704,103723
third_party/WebKit/Source/WebCore/dom/EventTarget.cpp,2418,3396827,7392,106682
third_party/WebKit/Source/WebCore/dom/NodeFilter.cpp,920,2756790,388,87380
third_party/WebKit/Source/WebCore/dom/RegisteredEventListener.cpp,168,2117861,152,64991
third_party/WebKit/Source/WebCore/dom/ProgressEvent.cpp,1128,2846933,4000,90142
third_party/WebKit/Source/WebCore/dom/OverflowEvent.cpp,1136,2847828,4064,90168
third_party/WebKit/Source/WebCore/dom/MessagePort.cpp,2737,3435023,13020,107703
third_party/WebKit/Source/WebCore/dom/PageTransitionEvent.cpp,1140,2846520,3928,90134
third_party/WebKit/Source/WebCore/dom/PopStateEvent.cpp,1253,2862182,6312,90732
third_party/WebKit/Source/WebCore/dom/Notation.cpp,1302,2884855,8840,91098
third_party/WebKit/Source/WebCore/dom/NodeIterator.cpp,1443,2899055,4856,91637
third_party/WebKit/Source/WebCore/dom/EventDispatcher.cpp,3601,3826629,13716,120135
third_party/WebKit/Source/WebCore/dom/RangeException.cpp,380,2326262,1056,72073
third_party/WebKit/Source/WebCore/dom/QualifiedName.cpp,725,2392060,8352,73814
third_party/WebKit/Source/WebCore/dom/MouseRelatedEvent.cpp,3457,3946942,6164,122160
third_party/WebKit/Source/WebCore/dom/PendingScript.cpp,1562,3050735,2184,95831
third_party/WebKit/Source/WebCore/dom/ScriptableDocumentParser.cpp,193,2108438,2308,64716
third_party/WebKit/Source/WebCore/dom/SecurityContext.cpp,452,2332415,3160,72290
third_party/WebKit/Source/WebCore/dom/ShadowRoot.cpp,3596,3906311,12628,121255
third_party/WebKit/Source/WebCore/dom/ScopedEventQueue.cpp,1244,2850439,2936,90272
third_party/WebKit/Source/WebCore/dom/TransformSourceLibxslt.cpp,572,2623516,576,83207
third_party/WebKit/Source/WebCore/dom/PositionIterator.cpp,3033,3714340,4212,114922
third_party/WebKit/Source/WebCore/dom/NodeRenderingContext.cpp,3480,3818982,7760,118186
third_party/WebKit/Source/WebCore/dom/SpaceSplitString.cpp,871,2420583,8548,74745
third_party/WebKit/Source/WebCore/dom/ProcessingInstruction.cpp,2748,3537363,23444,113945
third_party/WebKit/Source/WebCore/dom/Element.cpp,6861,4457170,82112,137163
third_party/WebKit/Source/WebCore/dom/ScriptRunner.cpp,1943,3058629,9496,96010
third_party/WebKit/Source/WebCore/dom/ScriptElement.cpp,3119,3529540,21192,111405
third_party/WebKit/Source/WebCore/dom/SelectorQuery.cpp,2433,3410791,5468,106993
third_party/WebKit/Source/WebCore/dom/ScriptedAnimationController.cpp,2382,3440989,4720,108005
third_party/WebKit/Source/WebCore/dom/StringCallback.cpp,702,2569002,1616,79940
third_party/WebKit/Source/WebCore/dom/StaticNodeList.cpp,1471,2973345,1696,93433
third_party/WebKit/Source/WebCore/dom/Traversal.cpp,953,2758049,784,87422
third_party/WebKit/Source/WebCore/dom/RegionNodeList.cpp,2998,3711432,2312,114803
third_party/WebKit/Source/WebCore/dom/Position.cpp,4123,3812920,24216,118090
third_party/WebKit/Source/WebCore/dom/TouchList.cpp,496,2442342,328,75169
third_party/WebKit/Source/WebCore/dom/StaticHashSetNodeList.cpp,1514,2973886,3260,93456
third_party/WebKit/Source/WebCore/dom/ScriptExecutionContext.cpp,3445,3428738,22968,107939
third_party/WebKit/Source/WebCore/dom/TagNodeList.cpp,1446,2975300,2672,93497
third_party/WebKit/Source/WebCore/dom/StyleElement.cpp,1660,3004950,6864,94492
third_party/WebKit/Source/WebCore/dom/TextEvent.cpp,1360,2891364,7192,91095
third_party/WebKit/Source/WebCore/dom/TouchEvent.cpp,1302,2887862,5340,90986
third_party/WebKit/Source/WebCore/dom/ShadowTree.cpp,3481,3864783,6840,120214
third_party/WebKit/Source/WebCore/dom/UIEventWithKeyState.cpp,1156,2880097,380,90731
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextLayoutAttributes.cpp,610,2410522,4472,74363
third_party/WebKit/Source/WebCore/dom/Touch.cpp,1663,3167668,908,100555
third_party/WebKit/Source/WebCore/dom/TreeWalker.cpp,1231,2775931,5128,88029
third_party/WebKit/Source/WebCore/dom/TreeScope.cpp,1553,2987431,5100,93940
third_party/WebKit/Source/WebCore/svg/ColorDistance.cpp,275,2174487,1672,67516
third_party/WebKit/Source/WebCore/svg/SVGAngle.cpp,620,2410080,5856,74581
third_party/WebKit/Source/WebCore/dom/TreeScopeAdopter.cpp,1561,3005310,2348,94473
third_party/WebKit/Source/WebCore/dom/Range.cpp,5449,3942887,45288,123263
third_party/WebKit/Source/WebCore/dom/ViewportArguments.cpp,2212,3313808,9000,104508
third_party/WebKit/Source/WebCore/svg/SVGAnimatedPath.cpp,1803,3112512,4132,98457
third_party/WebKit/Source/WebCore/dom/Text.cpp,3283,3579355,17436,111299
third_party/WebKit/Source/WebCore/dom/StyledElement.cpp,3675,3876531,20960,120309
third_party/WebKit/Source/WebCore/svg/SVGAnimatedNumber.cpp,1652,3106734,4352,98283
third_party/WebKit/Source/WebCore/svg/SVGAltGlyphItemElement.cpp,1715,3097129,16800,97810
third_party/WebKit/Source/WebCore/svg/SVGAnimateColorElement.cpp,1699,3116511,18428,98457
third_party/WebKit/Source/WebCore/dom/Node.cpp,9001,4573802,89152,140240
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextLayoutEngineBaseline.cpp,2704,3536243,4620,110031
third_party/WebKit/Source/WebCore/svg/SVGAnimatedBoolean.cpp,1627,3100708,3176,98143
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextMetrics.cpp,2859,3550659,4136,110448
third_party/WebKit/Source/WebCore/svg/SVGAnimatedAngle.cpp,1728,3110659,5064,98448
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextChunkBuilder.cpp,3521,3662872,11692,113593
third_party/WebKit/Source/WebCore/svg/SVGAnimatedRect.cpp,1756,3119671,3404,98773
third_party/WebKit/Source/WebCore/svg/SVGAnimatedColor.cpp,1743,3106603,4252,98300
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextQuery.cpp,3557,3833173,10368,118309
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextRunRenderingContext.cpp,3388,3673698,8192,113736
third_party/WebKit/Source/WebCore/rendering/svg/SVGTextMetricsBuilder.cpp,3457,3757185,10492,116116
third_party/WebKit/Source/WebCore/svg/SVGAnimatedInteger.cpp,1715,3104298,3048,98194
third_party/WebKit/Source/WebCore/svg/SVGAnimatedLength.cpp,1772,3120527,5464,98696
third_party/WebKit/Source/WebCore/svg/SVGAnimatedLengthList.cpp,1863,3143467,6116,99576
third_party/WebKit/Source/WebCore/svg/SVGAnimatedNumberOptionalNumber.cpp,1685,3107555,3168,98294
third_party/WebKit/Source/WebCore/svg/SVGAnimatedPointList.cpp,1774,3105843,3624,98282
third_party/WebKit/Source/WebCore/svg/SVGColor.cpp,898,2719612,1876,84641
third_party/WebKit/Source/WebCore/svg/SVGAltGlyphElement.cpp,3879,3756445,34672,115671
third_party/WebKit/Source/WebCore/svg/SVGAnimatedString.cpp,1678,3102013,2700,98153
third_party/WebKit/Source/WebCore/svg/SVGAnimatedPreserveAspectRatio.cpp,1722,3110213,3144,98428
third_party/WebKit/Source/WebCore/dom/Document.cpp,14689,5201051,202284,162251
third_party/WebKit/Source/WebCore/svg/SVGAnimatedType.cpp,2159,3101032,15352,98226
third_party/WebKit/Source/WebCore/svg/SVGAElement.cpp,4906,4067237,58124,125125
third_party/WebKit/Source/WebCore/svg/SVGDescElement.cpp,1700,3092986,17540,97722
third_party/WebKit/Source/WebCore/svg/SVGAnimationElement.cpp,3881,3421792,57616,107209
third_party/WebKit/Source/WebCore/svg/SVGException.cpp,388,2326275,1064,72081
third_party/WebKit/Source/WebCore/svg/SVGAnimateElement.cpp,3645,3742722,29748,115975
third_party/WebKit/Source/WebCore/svg/SVGElementInstanceList.cpp,1529,3067947,1364,96875
third_party/WebKit/Source/WebCore/svg/SVGAnimateMotionElement.cpp,3899,3749397,34068,115599
third_party/WebKit/Source/WebCore/svg/SVGElementInstance.cpp,2292,3304989,8644,103982
third_party/WebKit/Source/WebCore/svg/SVGCircleElement.cpp,4190,3705561,57424,114328
third_party/WebKit/Source/WebCore/svg/SVGCursorElement.cpp,3096,3140379,51308,98627
third_party/WebKit/Source/WebCore/svg/SVGDefsElement.cpp,3671,3663282,40548,113623
third_party/WebKit/Source/WebCore/svg/SVGExternalResourcesRequired.cpp,1617,3069389,4284,97132
third_party/WebKit/Source/WebCore/svg/SVGDocument.cpp,3628,3925137,17076,120353
third_party/WebKit/Source/WebCore/svg/SVGAnimateTransformElement.cpp,4695,3832070,45804,116366
third_party/WebKit/Source/WebCore/svg/SVGFEDisplacementMapElement.cpp,4497,3859423,51780,120272
third_party/WebKit/Source/WebCore/svg/SVGClipPathElement.cpp,4901,4201866,51028,131585
third_party/WebKit/Source/WebCore/svg/SVGElement.cpp,5350,4175171,43700,127588
third_party/WebKit/Source/WebCore/svg/SVGDocumentExtensions.cpp,4643,3545709,32388,111652
third_party/WebKit/Source/WebCore/svg/SVGComponentTransferFunctionElement.cpp,4650,3888666,53320,121115
third_party/WebKit/Source/WebCore/svg/SVGEllipseElement.cpp,4182,3707829,59784,114335
third_party/WebKit/Source/WebCore/svg/SVGFEDistantLightElement.cpp,1787,3110262,17272,97900
third_party/WebKit/Source/WebCore/svg/SVGFEBlendElement.cpp,4343,3851287,43880,120221
third_party/WebKit/Source/WebCore/svg/SVGFESpotLightElement.cpp,1763,3111039,17976,97919
third_party/WebKit/Source/WebCore/svg/SVGFEFuncAElement.cpp,2089,3353221,16680,107759
third_party/WebKit/Source/WebCore/svg/SVGFEFloodElement.cpp,3422,3824207,19628,119924
third_party/WebKit/Source/WebCore/svg/SVGFEFuncBElement.cpp,2160,3353221,16680,107759
third_party/WebKit/Source/WebCore/svg/SVGFEFuncGElement.cpp,2084,3353221,16680,107759
third_party/WebKit/Source/WebCore/svg/SVGFEColorMatrixElement.cpp,4570,3875671,49780,121048
third_party/WebKit/Source/WebCore/svg/SVGFEFuncRElement.cpp,2139,3353221,16680,107759
third_party/WebKit/Source/WebCore/svg/SVGFEDiffuseLightingElement.cpp,4485,3889848,55380,120714
third_party/WebKit/Source/WebCore/svg/SVGFECompositeElement.cpp,4472,3862784,56532,120321
third_party/WebKit/Source/WebCore/svg/SVGFEComponentTransferElement.cpp,4241,3871788,38708,121029
third_party/WebKit/Source/WebCore/svg/SVGMPathElement.cpp,2467,3169246,34980,99887
third_party/WebKit/Source/WebCore/svg/SVGFontElement.cpp,3642,3206743,54816,101351
third_party/WebKit/Source/WebCore/svg/SVGFEPointLightElement.cpp,1764,3110123,17368,97898
third_party/WebKit/Source/WebCore/svg/SVGFEDropShadowElement.cpp,4317,3859678,50500,120328
third_party/WebKit/Source/WebCore/svg/SVGFEMergeElement.cpp,3500,3825862,21704,119928
third_party/WebKit/Source/WebCore/svg/SVGFEConvolveMatrixElement.cpp,5065,3907228,84100,121449
third_party/WebKit/Source/WebCore/svg/SVGFEImageElement.cpp,4624,3869416,56680,120622
third_party/WebKit/Source/WebCore/svg/SVGFitToViewBox.cpp,1683,2985355,8868,94902
third_party/WebKit/Source/WebCore/svg/SVGFEGaussianBlurElement.cpp,4221,3856439,46680,120341
third_party/WebKit/Source/WebCore/svg/SVGFEMergeNodeElement.cpp,3952,3843541,31292,120071
third_party/WebKit/Source/WebCore/svg/SVGFontFaceFormatElement.cpp,1527,3068845,15940,97107
third_party/WebKit/Source/WebCore/svg/SVGFontFaceNameElement.cpp,1754,3140469,15724,99368
third_party/WebKit/Source/WebCore/svg/SVGFontFaceSrcElement.cpp,1775,3151703,16636,99685
third_party/WebKit/Source/WebCore/svg/SVGFELightElement.cpp,4241,3896949,49812,120595
third_party/WebKit/Source/WebCore/svg/SVGFEMorphologyElement.cpp,4316,3859456,52040,120382
third_party/WebKit/Source/WebCore/svg/SVGFETileElement.cpp,4099,3844685,36848,120112
third_party/WebKit/Source/WebCore/svg/SVGFEOffsetElement.cpp,4204,3850392,42816,120180
third_party/WebKit/Source/WebCore/svg/SVGFontFaceUriElement.cpp,1977,3156121,21248,99755
third_party/WebKit/Source/WebCore/svg/SVGNumberList.cpp,540,2393949,2320,73927
third_party/WebKit/Source/WebCore/svg/SVGHKernElement.cpp,2186,3119486,23240,98474
third_party/WebKit/Source/WebCore/svg/SVGFESpecularLightingElement.cpp,4418,3890164,57960,120661
third_party/WebKit/Source/WebCore/svg/SVGFETurbulenceElement.cpp,4474,3866556,59372,120466
third_party/WebKit/Source/WebCore/svg/SVGGElement.cpp,3728,3699473,45248,114322
third_party/WebKit/Source/WebCore/svg/SVGGlyphRefElement.cpp,2184,3112229,30600,98255
third_party/WebKit/Source/WebCore/svg/SVGFontFaceElement.cpp,4189,3983386,27404,123230
